,online_order,book_table,rate,votes,location,rest_type,cuisines,cost,menu_item
3159,1,0,3.9,175,84,62,1156,350.0,5047
3160,1,0,4.0,738,84,20,625,750.0,2023
3161,1,0,3.8,56,84,20,1069,900.0,2001
3162,1,0,3.6,202,84,62,565,400.0,5047
3163,1,1,4.0,903,53,20,45,750.0,1843
3164,1,1,4.0,1623,84,22,1624,900.0,2622
3165,1,0,3.1,226,53,20,1591,500.0,5047
3166,1,0,3.9,118,84,29,918,600.0,3522
3167,1,0,4.1,119,25,0,181,500.0,602
3168,1,0,3.9,279,53,20,266,750.0,4189
3169,1,1,3.9,225,53,20,1182,800.0,5047
3170,1,0,3.6,124,53,62,197,600.0,5047
3171,1,0,3.9,195,9,62,1180,300.0,3618
3172,1,1,3.5,261,9,60,723,1500.0,4667
3173,1,0,4.0,652,53,62,1674,450.0,4975
3174,1,0,3.8,424,84,20,261,800.0,5047
3175,1,0,4.3,559,84,13,470,550.0,5047
3176,1,0,3.5,94,84,41,81,500.0,4750
3177,1,0,3.4,226,84,62,1156,400.0,5047
3178,1,0,3.5,374,84,20,286,550.0,5047
3179,1,0,3.7,353,84,20,1181,700.0,5047
3180,1,0,4.1,295,53,20,1156,1000.0,5047
3181,1,0,3.8,99,84,62,1331,450.0,5047
3182,1,0,3.8,90,84,12,1652,250.0,4094
3183,1,0,4.4,1034,84,29,930,500.0,2313
3184,1,0,4.7,231,84,20,1651,2000.0,834
3185,1,0,4.0,136,53,20,1579,1000.0,5047
3186,1,1,4.4,1151,53,60,1228,1200.0,5047
3187,1,0,3.8,197,9,62,84,300.0,2762
3188,1,0,3.7,61,84,29,38,600.0,5047
3189,1,1,4.0,130,9,13,367,600.0,473
3190,1,0,4.3,170,84,64,1340,400.0,2317
3191,1,0,4.0,717,53,20,941,800.0,756
3192,1,0,3.8,281,84,20,1375,700.0,324
3193,1,1,3.8,741,84,20,1156,900.0,5047
3194,1,1,4.3,176,53,20,88,1000.0,5047
3195,1,0,3.8,303,84,62,866,350.0,4408
3196,1,1,4.0,510,9,20,48,800.0,2193
3197,1,0,4.1,74,84,9,212,300.0,3795
3198,1,0,4.9,518,84,20,1156,2000.0,3291
3199,1,0,4.3,627,84,41,235,450.0,5047
3200,1,0,3.8,294,53,62,1459,350.0,5047
3201,1,0,3.7,188,9,62,1628,200.0,3033
3202,1,0,3.9,79,53,62,1156,250.0,58
3203,1,0,3.6,63,25,11,778,400.0,5047
3204,1,0,2.7,135,53,20,279,550.0,5047
3205,1,0,4.2,764,84,20,596,1100.0,5047
3206,1,0,4.1,191,84,12,220,250.0,3197
3207,1,0,3.9,100,84,41,1156,400.0,2570
3208,1,1,3.9,539,84,60,880,1500.0,804
3209,1,0,3.9,1618,84,20,292,800.0,1291
3210,1,0,3.0,177,84,62,1185,400.0,2870
3211,1,1,4.2,794,84,1,179,600.0,4470
3212,1,1,4.2,263,84,20,122,1500.0,5047
3213,1,0,4.3,544,84,33,955,500.0,1574
3214,1,1,4.1,471,84,20,1490,800.0,5047
3215,1,1,4.3,1017,84,20,1009,1500.0,3886
3216,1,0,4.2,253,9,62,1547,200.0,890
3217,1,0,3.7,81,9,62,817,400.0,2583
3218,1,0,2.8,67,53,13,508,300.0,3149
3219,1,0,2.4,56,53,20,1196,600.0,997
3220,1,0,4.0,497,53,20,604,600.0,2620
3221,1,0,3.7,61,53,62,839,200.0,3630
3222,1,1,4.4,1216,53,21,1156,1100.0,2554
3223,1,0,4.0,388,53,20,49,500.0,5047
3224,1,0,3.7,204,53,41,1181,600.0,3661
3225,1,0,3.7,88,84,62,1196,300.0,1936
3226,0,0,4.2,2992,84,20,1156,800.0,5047
3227,0,1,2.7,442,53,20,1156,900.0,5047
3228,0,1,4.0,288,84,20,636,1500.0,5047
3229,0,1,3.5,185,84,20,1309,800.0,5047
3230,0,0,3.6,115,84,20,1196,600.0,5047
3231,0,0,3.8,35,53,21,80,1100.0,5047
3232,0,0,4.0,90,84,30,956,200.0,5047
3233,0,0,4.1,122,53,62,1156,200.0,5047
3234,0,0,3.4,46,84,62,1386,350.0,5047
3235,0,0,3.9,50,84,20,197,500.0,5047
3236,0,0,3.9,123,84,43,1112,400.0,5047
3237,0,0,3.2,167,84,20,1156,450.0,5047
3238,0,1,3.0,83,84,20,1547,1200.0,5047
3239,0,0,3.8,688,53,20,604,1000.0,5047
3240,0,0,3.7,198,84,20,1209,700.0,5047
3241,0,0,3.9,90,84,13,396,700.0,5047
3242,0,0,2.8,70,80,20,1520,650.0,5047
3243,0,0,2.1,342,53,62,282,500.0,5047
3244,0,0,3.3,47,53,62,1156,300.0,5047
3245,0,0,3.7,51,84,20,624,600.0,5047
3246,0,0,3.4,32,84,29,83,400.0,5047
3247,0,0,2.6,84,84,41,1156,400.0,5047
3248,0,0,3.8,78,53,62,1196,350.0,5047
3249,0,1,3.6,54,84,20,1279,1100.0,5047
3250,0,0,3.5,44,53,62,1175,400.0,5047
3251,1,0,3.9,84,84,62,1589,250.0,2430
3252,1,1,3.8,384,53,20,1592,800.0,5047
3253,1,0,2.8,1870,9,20,110,750.0,2851
3254,1,0,3.7,114,53,62,1209,400.0,2021
3255,1,0,2.8,43,53,3,175,450.0,5047
3256,1,0,3.8,373,53,62,1410,300.0,2356
3257,1,0,3.9,385,84,62,1407,300.0,2837
3258,1,0,3.0,148,9,20,57,600.0,3888
3259,1,0,3.6,195,53,20,74,650.0,753
3260,1,1,3.8,572,53,20,1183,600.0,736
3261,1,0,3.9,55,53,20,609,800.0,1321
3262,1,0,4.0,463,9,20,1156,700.0,3667
3263,1,0,3.6,106,9,62,1589,250.0,5047
3264,1,0,3.0,451,53,20,1356,500.0,3029
3265,1,0,3.4,54,25,13,374,1000.0,474
3266,1,0,3.6,92,9,62,1589,350.0,2033
3267,1,0,3.6,89,53,62,1354,700.0,1003
3268,1,0,4.1,673,53,62,1644,200.0,259
